index,airport_id,name,city,country,IATA,ICAO,latitude,longitude,altitude,DST,Tz_database_time_zone	,type,source,google_airport_name,google_place_id,google_airport_full_address,airport_rating,number_ratings,website
211,674,Poznań-Ławica Airport,Poznan,Poland,POZ,EPPO,52.4210014343,16.8262996674,308,E,Europe/Warsaw,airport,OurAirports,Poznań Airport,ChIJAfUrG0VEBEcRtEycalTUIso,"Poznań Airport, Bukowska 285, 60-189 Poznań, Poland",3.4,976,https://www.airport-poznan.com.pl/pl/
212,675,Rzeszów-Jasionka Airport,Rzeszow,Poland,RZE,EPRZ,50.1100006104,22.018999099699997,675,E,Europe/Warsaw,airport,OurAirports,Rzeszów-Jasionka Airport,ChIJAV--iojkPEcRzEh6PqhG6ac,"Rzeszów-Jasionka Airport, Jasionka 942, 36-002 Jasionka, Poland",4.4,456,http://www.rzeszowairport.pl/
213,676,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,SZZ,EPSC,53.584701538100006,14.902199745199999,154,E,Europe/Warsaw,airport,OurAirports,Solidarity Szczecin-Goleniów Airport,ChIJ-9KhEmOZAEcR2vn-t5vUEWI,"Solidarity Szczecin-Goleniów Airport, Glewice 1a, 72-100 Goleniów, Poland",3.0,288,http://www.airport.com.pl/
214,679,Warsaw Chopin Airport,Warsaw,Poland,WAW,EPWA,52.1656990051,20.9671001434,362,E,Europe/Warsaw,airport,OurAirports,Warsaw Chopin Airport,ChIJ41zpQhwzGUcR0ehDaKL1xSI,"Warsaw Chopin Airport, Żwirki i Wigury 1, 00-001 Warszawa, Poland",3.8,5215,https://www.lotnisko-chopina.pl/
215,680,Copernicus Wrocław Airport,Wroclaw,Poland,WRO,EPWR,51.10269927979999,16.885799408,404,E,Europe/Warsaw,airport,OurAirports,Wrocław Nicolaus Copernicus Airport,ChIJv11892_AD0cRf27AnQ6i4CQ,"Wrocław Nicolaus Copernicus Airport, Graniczna 190, 54-530 Wrocław, Poland",4.2,1340,http://www.airport.wroclaw.pl/
216,681,Zielona Góra-Babimost Airport,Zielona Gora,Poland,IEG,EPZG,52.1385002136,15.7986001968,194,E,Europe/Warsaw,airport,OurAirports,Zielona Góra Airport,ChIJ3dQ4Z5FwBkcR59w6pBCuINE,"Zielona Góra Airport, Szkolna 23, 66-111 Nowe Kramsko, Poland",3.8,61,http://lotnisko.lubuskie.pl/
217,684,Uppsala Airport,Uppsala,Sweden,\N,ESCM,59.89730072021485,17.588600158691403,68,E,Europe/Stockholm,airport,OurAirports,Stockholm Arlanda Airport,ChIJ_YMtw2OdX0YRM1xOfqKV-FI,"Stockholm Arlanda Airport (ARN), 190 45 Stockholm-Arlanda, Sweden",3.8,2725,http://www.swedavia.se/arlanda/
218,687,Gothenburg-Landvetter Airport,Gothenborg,Sweden,GOT,ESGG,57.662799835205,12.279800415039,506,E,Europe/Stockholm,airport,OurAirports,Gothenburg-Landvetter Airport,ChIJa4Q3VAH6T0YRs4SWJS82YCQ,"Gothenburg-Landvetter Airport (GOT), 438 80 Landvetter, Sweden",4.1,900,https://www.swedavia.se/landvetter/
219,691,Gothenburg City Airport,Gothenborg,Sweden,GSE,ESGP,57.7747,11.8704,59,E,Europe/Stockholm,airport,OurAirports,Göteborg City Airport,ChIJvQ0uGk6KT0YRmxmx-827XhA,"Göteborg City Airport, Säve Flygplatsväg 34, 423 73 Säve, Sweden",3.5,59,https://www.saveflygplats.com/
220,699,Stockholm Skavsta Airport,Stockholm,Sweden,NYO,ESKN,58.78860092163086,16.912200927734375,140,E,Europe/Stockholm,airport,OurAirports,Stockholm Skavsta Airport,ChIJC6rra2UsX0YRSvLlqD3vAG4,"Stockholm Skavsta Airport, General Schybergs väg 22, 611 92 Nyköping, Sweden",3.4,714,https://www.skavsta.se/en/getting-to-and-from/directions-to-the-airport/
221,708,Malmö Sturup Airport,Malmoe,Sweden,MMX,ESMS,55.53630536399999,13.3761978149,236,E,Europe/Stockholm,airport,OurAirports,Malmö Airport,ChIJGxHr7jaDU0YRJxhKgZUwQks,"Malmö Airport (MMX), 230 32 Malmö-Sturup, Sweden",3.8,372,http://www.swedavia.se/malmo/
222,711,Växjö Kronoberg Airport,Vaxjo,Sweden,VXO,ESMX,56.929100036621094,14.727999687194824,610,E,Europe/Stockholm,airport,OurAirports,Smaland Airport,ChIJkyhHYBolV0YRn2s6b5aEVJk,"Smaland Airport, Flygplatsvägen 2, 352 50 Växjö, Sweden",3.7,68,http://www.smalandairport.se/
223,720,Optand Airport,Optand,Sweden,\N,ESNM,63.12860107421875,14.802800178527832,1236,E,Europe/Stockholm,airport,OurAirports,Swedavia AB Åre-Östersund Airport,ChIJN9BITT-2b0YRe-iKDeeShts,"Swedavia AB Åre-Östersund Airport, 832 96 Frösön, Sweden",3.6,54,http://www.swedavia.se/ostersund/
224,724,Kiruna Airport,Kiruna,Sweden,KRN,ESNQ,67.821998596191,20.336799621582,1508,E,Europe/Stockholm,airport,OurAirports,Kiruna Airport,ChIJDakDqEO30EURVMgqqEeg2PM,"Kiruna Airport, Flygfältsvägen, 981 41 Kiruna, Sweden",4.0,79,http://www.swedavia.se/kiruna/
225,726,Skellefteå Airport,Skelleftea,Sweden,SFT,ESNS,64.62480163574219,21.076900482177734,157,E,Europe/Stockholm,airport,OurAirports,Skellefteå Airport,ChIJ5RppY52RfkYRVapOX4vXyPM,"Skellefteå Airport, SKELLEFTEÅ FLYGPLATS 1, 931 92 Skellefteå, Sweden",4.0,329,http://skellefteaairport.se/
226,728,Umeå Airport,Umea,Sweden,UME,ESNU,63.791801452636996,20.282800674438,24,E,Europe/Stockholm,airport,OurAirports,Umeå Airport,ChIJm_vu0EtafEYRM3lV9xJaal0,"Umeå Airport, Flygplatsvägen 32, 904 22 Umeå, Sweden",3.7,101,https://www.swedavia.se/umea/
227,733,Stockholm Västerås Airport,Vasteras,Sweden,VST,ESOW,59.58940124511719,16.633600234985348,21,E,Europe/Stockholm,airport,OurAirports,Stockholm Västerås Airport,ChIJKUJNSZ9gXkYRVR1X8E2zjSY,"Stockholm Västerås Airport, 721 31 Västerås, Sweden",3.9,72,http://www.vst.nu/
228,734,Luleå Airport,Lulea,Sweden,LLA,ESPA,65.543800354004,22.121999740601,65,E,Europe/Stockholm,airport,OurAirports,Luleå Airport,ChIJR6N86Ntvf0YRMuqU0rSgL9w,"Luleå Airport (LLA), Flygstationsvägen 4, 972 54 Luleå, Sweden",4.0,115,http://www.swedavia.se/lulea
229,737,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.651901245116996,17.918600082397,137,E,Europe/Stockholm,airport,OurAirports,Stockholm Arlanda Airport,ChIJ_YMtw2OdX0YRM1xOfqKV-FI,"Stockholm Arlanda Airport (ARN), 190 45 Stockholm-Arlanda, Sweden",3.8,2725,http://www.swedavia.se/arlanda/
230,742,Linköping City Airport,Linkoeping,Sweden,LPI,ESSL,58.406200408900006,15.6805000305,172,E,Europe/Stockholm,airport,OurAirports,Linköping City Airport,ChIJm9zYzdpuWUYRM49kIFDMNXY,"Linköping City Airport (LPI), Åkerbogatan 20, 582 54 Linköping, Sweden",4.2,65,http://www.linkopingcityairport.se/
231,751,Ramstein Air Base,Ramstein,Germany,RMS,ETAR,49.4369010925293,7.600279808044434,776,E,Europe/Berlin,airport,OurAirports,Ramstein Air Base,ChIJt6NktdF0lkcRFkAjxy35uYo,"Ramstein Air Base (RMS), 66877 Ramstein-Miesenbach, Germany",2.9,633,https://www.ramstein.af.mil/
232,757,Fritzlar Airport,Fritzlar,Germany,FRZ,ETHF,51.1146,9.286,1345,E,Europe/Berlin,airport,OurAirports,Germany,ChIJOaDKVr1nu0cRtoNkJdsFjIs,"34560 Fritzlar, Germany",4.4,91,not found
233,769,Geilenkirchen Air Base,Geilenkirchen,Germany,GKE,ETNG,50.9608,6.04242,296,E,Europe/Berlin,airport,OurAirports,100,ChIJgxf1Uk67wEcR-pcjU4k6mwE,"Lilienthalallee 100, 52511 Geilenkirchen, Germany",3.9,77,not found
234,772,Rostock-Laage Airport,Laage,Germany,RLG,ETNL,53.9182014465,12.2783002853,138,E,Europe/Berlin,airport,OurAirports,Rostock–Laage Airport,ChIJT3p-UUBCrEcRyhFahM8qx9E,"Rostock–Laage Airport, Flughafenstraße 1, 18299 Laage, Germany",3.8,124,http://www.rostock-airport.de/
235,774,Schleswig Air Base,Schleswig,Germany,WBG,ETNS,54.459301,9.51633,70,E,Europe/Berlin,airport,OurAirports,Schleswig Air Base,ChIJDSyEpNt0s0cR1KPHqMQ7t-M,"Schleswig Air Base, 24878, An der B77, Jagel, Germany",4.5,152,https://www.recce-tlg51i.de/
236,782,Büchel Air Base,Buechel,Germany,\N,ETSB,50.1738014221,7.06333017349,1568,E,Europe/Berlin,airport,OurAirports,Büchel,ChIJdz7kIqlJvkcR8u8366W3HIw,"56823 Büchel, Germany",3.3,77,http://www.luftwaffe.de/portal/a/luftwaffe/start/team/stan/rhei/coch/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zinSx8QnyMLI2MfMIsXQw8DX29TS0tnTz9Xcz1wwkpiAJKG-AAjgb6wSmp-pFAM8xxmOFoFGaqH6wfpR-VlViWWKFXkF9UkpNaopeYDHKhfmRGYl5KTmpAfrIjRKAgN6LcoNxREQDTn4YW/dz/d5/L2dBISEvZ0FBIS9nQSEh/#Z7_B8LTL2922LV9D0I1MK599BA2V5
237,794,Bram Fischer International Airport,Bloemfontein,South Africa,BFN,FABL,-29.092699050900002,26.302400589,4458,U,Africa/Johannesburg,airport,OurAirports,Bram Fischer International Airport,ChIJO8m7BRbOjx4RVpili1Yma8w,"Bram Fischer International Airport (BFN), Bloemfontein, 9300, South Africa",4.0,87,http://www.acsa.co.za/airports/bram-fischer/the-airport/about-bram-fischer
238,795,Bethlehem Airport,Bethlehem,South Africa,\N,FABM,-28.248399734499998,28.3360996246,5561,U,Africa/Johannesburg,airport,OurAirports,Lehigh Valley International Airport,ChIJ866awjQ_xIkRbKmwQiEHNgs,"Lehigh Valley International Airport (ABE), 3311 Airport Rd, Allentown, PA 18109, USA",4.2,268,http://www.flylvia.com/
239,797,Cape Town International Airport,Cape Town,South Africa,CPT,FACT,-33.9648017883,18.6016998291,151,U,Africa/Johannesburg,airport,OurAirports,Cape Town International Airport,ChIJvQtA90JFzB0RkF7P43l1SEA,"Cape Town International Airport (CPT), Matroosfontein, Cape Town, 7490, South Africa",4.1,1516,http://www.airports.co.za/airports/cape-town-international/the-airport/about-the-airport
240,799,King Shaka International Airport,Durban,South Africa,DUR,FALE,-29.6144444444,31.119722222199997,295,U,Africa/Johannesburg,airport,OurAirports,King Shaka International Airport,ChIJ1SbGq14Q9x4RMz3B4Ai7Buk,"King Shaka International Airport, King Shaka Dr, La Mercy, 4407, South Africa",4.3,909,http://www.airports.co.za/airports/king-shaka
241,804,George Airport,George,South Africa,GRJ,FAGG,-34.0056,22.378902,648,U,Africa/Johannesburg,airport,OurAirports,St. George Regional Airport,ChIJn64O1yNFyoARLwRIphmIACY,"St. George Regional Airport (SGU), 4550 S Airport Pkwy, St. George, UT 84770, USA",4.2,80,http://www.flysgu.com/
242,813,OR Tambo International Airport,Johannesburg,South Africa,JNB,FAOR,-26.1392,28.246,5558,U,Africa/Johannesburg,airport,OurAirports,O.R. Tambo International Airport,ChIJwymiBTgUlR4R1iEoeUAcv7M,"O.R. Tambo International Airport (JNB), 1 Jones Rd, Kempton Park, Johannesburg, 1632, South Africa",4.1,3029,http://www.acsa.co.za/airports/or-tambo-international
243,815,Kimberley Airport,Kimberley,South Africa,KIM,FAKM,-28.802799224900003,24.765199661300002,3950,U,Africa/Johannesburg,airport,OurAirports,Kimberley Airport,ChIJq3Y1LwoZmx4Rz39RhaAQX-0,"Kimberley Airport, Comp Patterson Rd, Diskobolos, Kimberley, 8300, South Africa",3.4,52,http://www.airports.co.za/airports/kimberley/the-airport
244,820,Lanseria Airport,Johannesburg,South Africa,HLA,FALA,-25.9384994507,27.926099777199997,4517,U,Africa/Johannesburg,airport,OurAirports,Lanseria International Airport,ChIJtwk0enV4lR4RtgrkYzihLE0,"Lanseria International Airport, Airport Rd, Lanseria, 1748, South Africa",4.2,508,http://www.lanseria.co.za/
245,823,Langebaanweg Airport,Langebaanweg,South Africa,SDB,FALW,-32.9688987732,18.1602993011,108,U,Africa/Johannesburg,airport,OurAirports,R45,ChIJK0Di_ARaMxwRZyKok5P43oo,"R45, Langebaan, 7375, South Africa",4.2,113,http://www.af.mil.za/index.htm
246,828,Marble Hall Airport,Marble Hall,South Africa,\N,FAMI,-24.98909950256348,29.283100128173828,2980,U,Africa/Johannesburg,airport,OurAirports,Dallas/Fort Worth International Airport,ChIJpyoiDWYqTIYRHCB9Bl4_MnM,"DFW International Airport (DFW), 2400 Aviation Dr, DFW Airport, TX 75261, USA",3.7,5187,http://www.dfwairport.com/
247,838,Port Elizabeth Airport,Port Elizabeth,South Africa,PLZ,FAPE,-33.984901428200004,25.61730003360001,226,U,Africa/Johannesburg,airport,OurAirports,Port Elizabeth International Airport,ChIJZ75vqIDNeh4RgJEmZ80J5I4,"Port Elizabeth International Airport (PLZ), Allister Miller Dr, Walmer, Port Elizabeth, 6070, South Africa",3.8,225,http://www.airports.co.za/airports/port-elizabeth
248,848,Queenstown Airport,Queenstown,South Africa,UTW,FAQT,-31.92020034790039,26.88220024108887,3637,U,Africa/Johannesburg,airport,OurAirports,Queenstown Airport,ChIJ8ZcQx0ge1akR0LFZZYfvAA8,"Queenstown Airport (ZQN) Sir Henry Wigley Dr, Frankton, Queenstown 9300, New Zealand",3.9,284,http://www.queenstownairport.co.nz/
249,881,Sir Seretse Khama International Airport,Gaberone,Botswana,GBE,FBSK,-24.555201,25.9182,3299,U,Africa/Gaborone,airport,OurAirports,Sir Seretse Khama International Airport,ChIJqwZx4VxEux4RlV7s1-RM56Q,"Sir Seretse Khama International Airport (GBE), 9351 Letlametlo, Gaborone, Botswana",3.8,97,not found
250,883,Maya-Maya Airport,Brazzaville,Congo (Brazzaville),BZV,FCBB,-4.251699924468993,15.253000259399414,1048,N,Africa/Brazzaville,airport,OurAirports,Maya Maya International Airport,ChIJeUyuBc4yahoRFbKe6eDc3pI,"Maya Maya International Airport, Brazzaville, Republic of the Congo",4.0,203,http://www.brazzaville-aeroport.com/
251,886,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),PNR,FCPP,-4.816030025482178,11.88659954071045,55,N,Africa/Brazzaville,airport,OurAirports,Agostinho-Neto International Airport,ChIJgXC6gWKlYBoR8Xz4QIeorzE,"Agostinho-Neto International Airport, Ponton, Republic of the Congo",3.4,166,http://www.pointenoire-aeroport.com/
252,888,Bangui M'Poko International Airport,Bangui,Central African Republic,BGF,FEFF,4.39847993850708,18.51880073547364,1208,N,Africa/Bangui,airport,OurAirports,Bangui M'Poko International Airport total safeness,ChIJMWYMqFLpuBARkJtn9XI0Hqw,"Bangui M'Poko International Airport total safeness (BGF), Avenue de France, Bangui, Central African Republic",3.1,69,https://www.aeroport-bangui.com/bangui_international_airport.php
253,891,Malabo Airport,Malabo,Equatorial Guinea,SSG,FGSL,3.7552700042724614,8.708720207214355,76,N,Africa/Malabo,airport,OurAirports,Malabo International Airport,ChIJt_Rcr16cZhARRPyyO-I6TrM,"Malabo International Airport, Malabo, Equatorial Guinea",3.7,70,not found
254,892,RAF Ascension Island,Wide Awake,Saint Helena,ASI,FHAW,-7.9696,-14.3937,278,N,Atlantic/St_Helena,airport,OurAirports,Royal Air Force Station Ascension,ChIJufSGu1nxsAUR8jx-c2CE53w,"Royal Air Force Station Ascension (ASI), ASCN 1ZZ, St Helena, Ascension and Tristan da Cunha",4.3,69,http://www.raf.mod.uk/
255,893,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,MRU,FIMP,-20.430201,57.683601,186,N,Indian/Mauritius,airport,OurAirports,Sir Seewoosagur Ramgoolam International Airport,ChIJJbE7sOCKfCERz_XQNkcc8fE,"Sir Seewoosagur Ramgoolam International Airport, A10 Royal Road, Plaine Magnien, Mauritius",4.0,729,http://aml.mru.aero/
256,895,Diego Garcia Naval Support Facility,Diego Garcia Island,British Indian Ocean Territory,NKW,FJDG,-7.3132699999999975,72.411102,9,U,Indian/Chagos,airport,OurAirports,Diego Garcia Airport,ChIJy91F9sVzkiQRhXXc0Acz8ho,"Diego Garcia Airport, BBND 1ZZ, British Indian Ocean Territory",3.5,247,not found
257,897,Douala International Airport,Douala,Cameroon,DLA,FKKD,4.0060801506,9.71947956085,33,N,Africa/Douala,airport,OurAirports,Douala International Airport,ChIJTw0M7FNtYRARpm_BnN4faEg,"Douala International Airport, 35 Ave des Cocotiers, Douala, Cameroon",3.1,852,http://www.adcsa.aero/index.php?id=68
258,898,Salak Airport,Maroua,Cameroon,MVR,FKKL,10.45139980316162,14.257399559020994,1390,N,Africa/Douala,airport,OurAirports,Salak Airport (MVR),ChIJX69zWEB4HRERcjfHOFA4Ly4,"Salak Airport (MVR), Cameroon",3.9,68,not found
259,901,Garoua International Airport,Garoua,Cameroon,GOU,FKKR,9.33588981628418,13.370100021362305,794,N,Africa/Douala,airport,OurAirports,Aéroport international de Garoua,ChIJuwpicX3I_BARZ_kCLt7QAy8,"Aéroport international de Garoua, Garoua, Cameroon",3.6,119,http://www.adcsa.aero/
260,904,Yaoundé Airport,Yaounde,Cameroon,YAO,FKKY,3.8360400199890137,11.523500442504885,2464,N,Africa/Douala,airport,OurAirports,Yaounde Airport,ChIJBc2LEbnZixARMXb4xq8n4kU,"Yaounde Airport, Yaounde, Cameroon",3.6,193,http://www.adcsa.aero/index.php?id=13
261,906,Livingstone Airport,Livingstone,Zambia,LVI,FLLI,-17.821800231933594,25.82270050048828,3302,U,Africa/Lusaka,airport,OurAirports,Harry Mwanga Nkumbula International Airport,ChIJkW3taJr5TxkR18Ph4kUAmWI,"Harry Mwanga Nkumbula International Airport (LVI), Livingstone, Zambia",3.6,64,http://www.nacl.co.zm/
262,907,Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,LUN,FLLS,-15.330800056500001,28.4526004791,3779,U,Africa/Lusaka,airport,OurAirports,Avis Rent a Car - Lusaka International Airport,ChIJx5rfzjeIQBkRt5Dbg8m36C0,"Avis Rent a Car - Lusaka International Airport (LUN), Lusaka International Airport Lusaka ZM, 10101, Zambia",3.5,192,http://www.avis.co.za/
263,910,Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,NLA,FLND,-12.998100280762,28.66489982605,4167,U,Africa/Lusaka,airport,OurAirports,Ndola Airport,ChIJ9dhYErG0bBkRCC8pl6pX8fc,"Ndola Airport (NLA), Ndola, Zambia",3.6,77,not found
264,912,Prince Said Ibrahim International Airport,Moroni,Comoros,HAH,FMCH,-11.5337,43.2719,93,U,Indian/Comoro,airport,OurAirports,Prince Said Ibrahim International Airport (HAH),ChIJjdtCGkcEmRgR_O1HbZO7ems,"Prince Said Ibrahim International Airport (HAH), Comoros",3.4,71,http://www.aimpsi.com/
265,916,Roland Garros Airport,St.-denis,Reunion,RUN,FMEE,-20.88710021972656,55.51029968261719,66,U,Indian/Reunion,airport,OurAirports,Aéroport de La Réunion Roland Garros,ChIJgWdojjaAeCERykwQRKzjdc4,"Aéroport de La Réunion Roland Garros, 74 Avenue Roland Garros, Sainte-Marie 97438, Réunion",3.8,346,http://www.reunion.aeroport.fr/
266,917,Pierrefonds Airport,St.-pierre,Reunion,ZSE,FMEP,-21.320899963378906,55.42499923706055,59,U,Indian/Reunion,airport,OurAirports,Aéroport de Pierrefonds,ChIJ1QMzxEChgiERko2RwTD3x1w,"Aéroport de Pierrefonds, Chemin de L'Aérodrome 97451, Réunion",3.6,83,http://www.pierrefonds.aeroport.fr/
267,918,Ivato Airport,Antananarivo,Madagascar,TNR,FMMI,-18.7969,47.478802,4198,U,Indian/Antananarivo,airport,OurAirports,Ivato International Airport,ChIJrctxjDeC8CERN1DWLB10gsg,"Ivato International Airport, Antananarivo 101, Madagascar",2.9,217,not found
268,926,Ambilobe Airport,Ambilobe,Madagascar,AMB,FMNE,-13.188400268554688,48.987998962402344,72,U,Indian/Antananarivo,airport,OurAirports,Fascene Airport,ChIJM8r_CFS5EyIROBrMu_uyB4c,"Fascene Airport (NOS), Madagascar",2.4,55,not found
269,930,Fascene Airport,Nosy-be,Madagascar,NOS,FMNN,-13.3121004105,48.3148002625,36,U,Indian/Antananarivo,airport,OurAirports,Fascene Airport,ChIJM8r_CFS5EyIROBrMu_uyB4c,"Fascene Airport (NOS), Madagascar",2.4,55,not found
270,946,Cabinda Airport,Cabinda,Angola,CAB,FNCA,-5.59699010848999,12.188400268554688,66,N,Africa/Luanda,airport,OurAirports,Cabinda Airport,ChIJ51eHLTTTXRoRLt6ehERU-gI,"Cabinda Airport (CAB), Rua das Forças Armadas, Cabinda, Angola",3.8,57,http://www.angoxana.com/
271,951,Quatro de Fevereiro Airport,Luanda,Angola,LAD,FNLU,-8.858369999999997,13.2312,243,N,Africa/Luanda,airport,OurAirports,Luanda Quatro de Fevereiro International Airport,ChIJTwBP5YfzURoR8Q7Qxi5w-c4,"Luanda Quatro de Fevereiro International Airport, Luanda, Angola",3.4,324,http://angolaairport.net/
272,970,Libreville Leon M'ba International Airport,Libreville,Gabon,LBV,FOOL,0.45860001444799997,9.4122800827,39,N,Africa/Libreville,airport,OurAirports,Libreville International Airport,ChIJgdyHrtgkfxARQ4-CVxTELyk,"Libreville International Airport, Libreville, Gabon",3.7,229,http://www.libreville-aeroport.com/
273,974,Beira Airport,Beira,Mozambique,BEW,FQBR,-19.79640007019043,34.90760040283203,33,U,Africa/Maputo,airport,OurAirports,Beira International airport,ChIJa77rLghBKh8R22YxNRQxPZQ,"Beira International airport, Beira, Mozambique",3.8,326,http://www.avis.co.za/
274,979,Maputo Airport,Maputo,Mozambique,MPM,FQMA,-25.920799,32.572601,145,U,Africa/Maputo,airport,OurAirports,Maputo International Airport,ChIJJyzgaXiQ5h4RuuJnK1EaXfs,"Maputo International Airport, 3267 2631, Av. Acordos De Lusaka, Maputo, Mozambique",3.8,364,http://www.aeroporto-maputo.com/
275,984,Nampula Airport,Nampula,Mozambique,APL,FQNP,-15.105600357055664,39.28179931640625,1444,U,Africa/Maputo,airport,OurAirports,Nampula International Airport,ChIJPxpDpgU1xhgRVEDRuuxMl4w,"Nampula International Airport, Nampula, Mozambique",3.6,305,http://www.aeroportos.co.mz/
276,985,Pemba Airport,Pemba,Mozambique,POL,FQPB,-12.991762161254885,40.52401351928711,331,U,Africa/Maputo,airport,OurAirports,Aeroporto de Pemba,ChIJW4jOY7fJvxgRmacYFej0emE,"Aeroporto de Pemba, Mozambique",3.9,75,http://www.aeroportos.co.mz/
277,986,Quelimane Airport,Quelimane,Mozambique,UEL,FQQL,-17.855499267578125,36.86909866333008,36,U,Africa/Maputo,airport,OurAirports,Quelimane Airport,ChIJeXJkDR700hgRuNQfo98YpXo,"Quelimane Airport, Quelimane, Mozambique",3.6,143,http://www.aeroportos.co.mz/
278,988,Chingozi Airport,Tete,Mozambique,TET,FQTT,-16.104799270629886,33.64020156860352,525,U,Africa/Maputo,airport,OurAirports,Chingozi Airport,ChIJF8jNJJNIJhkRFpYaT5aLP2g,"Chingozi Airport, Tete, Mozambique",3.5,204,not found
279,990,Vilankulo Airport,Vilankulu,Mozambique,VNX,FQVL,-22.018400192260746,35.31330108642578,46,U,Africa/Maputo,airport,OurAirports,"Vilanculos Airport, VNX",ChIJKbrMAz9UJh8Rw8Zdvnjo1VE,"Vilanculos Airport, VNX, Vilanculos, Mozambique",3.9,94,http://www.aeroportos.co.mz/
280,994,Seychelles International Airport,Mahe,Seychelles,SEZ,FSIA,-4.67434,55.521801,10,U,Indian/Mahe,airport,OurAirports,Seychelles International Airport,ChIJsd09GsfVHyMRAuuAVRk9jHk,"Seychelles International Airport, Seychelles",4.0,397,https://www.seychellesairports.sc/
281,999,N'Djamena International Airport,N'djamena,Chad,NDJ,FTTJ,12.1337,15.034,968,N,Africa/Ndjamena,airport,OurAirports,N'Djamena International Airport,ChIJzXx9tQpiGRERcHfaKXQsvbI,"N'Djamena International Airport, N'Djamena, Chad",3.7,188,not found
282,1004,Victoria Falls International Airport,Victoria Falls,Zimbabwe,VFA,FVFA,-18.09589958190918,25.839000701904297,3490,U,Africa/Harare,airport,OurAirports,AVIS Rent a Car - Victoria Falls Airport,ChIJaZQ_ZlndTxkRYWDYnFLM-qY,"AVIS Rent a Car - Victoria Falls Airport (VFA), Victoria Falls Airport, Victoria Falls, Zimbabwe",3.7,94,http://www.avis.co.zw/
283,1005,Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,HRE,FVHA,-17.931801,31.0928,4887,U,Africa/Harare,airport,OurAirports,Robert Gabriel Mugabe Airport,ChIJEWcwl1q9MRkRsDmKH1fDxt0,"Robert Gabriel Mugabe Airport (HRE), Harare, Zimbabwe",3.8,229,http://www.caaz.co.zw/
284,1016,Lilongwe International Airport,Lilongwe,Malawi,LLW,FWKI,-13.7894001007,33.78099823,4035,U,Africa/Blantyre,airport,OurAirports,Kamuzu International Airport,ChIJb0mXI09_HxkRV1Hss7mRjvU,"Kamuzu International Airport (LLW), Lumbadzi, Malawi",3.6,98,not found
285,1020,Ndjili International Airport,Kinshasa,Congo (Kinshasa),FIH,FZAA,-4.38575,15.4446,1027,N,Africa/Kinshasa,airport,OurAirports,"Ndjili International Airport, Kinshasa",ChIJv7jAQHtIahoRxdv-xDrdLP4,"Ndjili International Airport, Kinshasa, Boulevard Lumumba, Kinshasa, Democratic Republic of the Congo",3.2,60,https://www.kinshasa-airport.com/
286,1036,Goma International Airport,Goma,Congo (Kinshasa),GOM,FZNA,-1.670809984207153,29.23850059509277,5089,U,Africa/Kigali,airport,OurAirports,Goma Airport,ChIJSayv7P0F3RkRnEC_bKWLwmo,"Goma Airport (GOM), 267 virunga, Goma, Democratic Republic of the Congo",3.2,63,not found
287,1038,Lubumbashi International Airport,Lubumashi,Congo (Kinshasa),FBM,FZQA,-11.5913000107,27.5308990479,4295,U,Africa/Lubumbashi,airport,OurAirports,Lubumbashi International Airport,ChIJmSlRumg4chkRWiyoGhB4xY4,"Lubumbashi International Airport (FBM), Lubumbashi, Democratic Republic of the Congo",2.7,84,not found
288,1045,Gao Airport,Gao,Mali,GAQ,GAGO,16.24839973449707,-0.005456000100821257,870,N,Africa/Bamako,airport,OurAirports,Gao,ChIJI6Nv4gIKIA4RfdaBseA7pFQ,"Gao, Mali",3.3,135,not found
289,1047,Mopti Airport,Mopti,Mali,MZI,GAMB,14.5128002167,-4.07955980301,906,N,Africa/Bamako,airport,OurAirports,Sevare,ChIJ4R1s_1wTOQ4RzBF5XtjQ8Q8,"Sevare, Mali",3.5,100,not found
290,1048,Timbuktu Airport,Tombouctou,Mali,TOM,GATB,16.730499267578125,-3.0075800418853764,863,N,Africa/Bamako,airport,OurAirports,Aéroport de Tombouctou,ChIJ-zoZ3W3OFw4Rb4c7zqf_Ysw,"Aéroport de Tombouctou, Mali",3.2,62,not found
291,1050,Banjul International Airport,Banjul,Gambia,BJL,GBYD,13.338000297546387,-16.65220069885254,95,N,Africa/Banjul,airport,OurAirports,Banjul International Airport,ChIJdfo9O3Kiwg4RnCrnFiNx4Lc,"Banjul International Airport, The Gambia",3.6,132,http://www.banjulairport.com/
292,1051,Fuerteventura Airport,Fuerteventura,Spain,FUE,GCFV,28.452699661254893,-13.863800048828125,85,E,Atlantic/Canary,airport,OurAirports,Airport De Fuerteventura,ChIJiXVgxDbGRwwRu2_SyqFyUCM,"Airport De Fuerteventura, Ctra, El Matorral, s/n, 35610 Puerto del Rosario, Las Palmas, Spain",4.0,994,http://www.aena.es/es/aeropuerto-fuerteventura/index.html
